lgo_ratio,hgo_ratio,lco_ratio,kero_ratio,biodiesel_ratio,density_15c,n_paraffin_c10_c15,n_paraffin_c16_c20,n_paraffin_c21_plus,aromatic_content,sulfur_ppm,cetane_index,wafi_type,wafi_ppm,season,tank_history_flag,cfpp,cp,pp,target_cfpp,decision,decision_noisy
0.629694281,0.258882093,0.075960217,0.00546341,0.03,841.9797179,10.94374433,9.531718974,2.720334639,26.44794374,8.017648732,51.08025073,C,406.3776391,deep_winter,mixed,-18.33323474,-15.82685685,-10.95553079,-23,risk,risk
0.764506507,0.098938172,0.013299526,0.093255795,0.03,831.381838,12.2914347,9.920514361,2.398994944,21.72325964,8.241036647,51.892158,C,170.2672484,winter,clean,-20.03227968,-17.0536569,-13.36574911,-18,caution,caution
0.66294854,0.157308858,0.077860309,0.071882294,0.03,838.1183562,10.48251679,7.829131132,1.694090988,25.04583143,9.490283449,49.6559079,A,276.6958987,deep_winter,clean,-22.29799756,-17.78726507,-15.1217125,-23,risk,risk
0.591284719,0.142778401,0.178178593,0.057758288,0.03,844.1095151,10.06416826,10.50625448,1.124004372,26.57796337,6.534469157,47.60831695,A,144.9019831,winter,recent_change,-15.38635917,-11.9513539,-8.926303346,-18,risk,caution
0.547473934,0.242605231,0.098439169,0.081481665,0.03,839.0071968,10.91475007,8.792804673,1.962103776,23.2316411,5.999870082,48.67203784,A,244.1073766,deep_winter,clean,-17.77678819,-14.20331451,-11.25400506,-23,risk,risk
0.730519376,0.080886617,0.07000241,0.088591598,0.03,836.7407656,10.48975017,7.881016405,1.691127808,24.70064001,7.330163562,50.16625859,B,349.9606447,deep_winter,recent_change,-29.77675283,-26.48536373,-22.45402134,-23,caution,caution
0.5801885,0.185833634,0.111609326,0.092368539,0.03,839.2269619,10.28375647,9.164401902,1.802414828,25.28538101,6.075662052,50.5658356,B,303.5618561,deep_winter,clean,-27.19328868,-22.3076843,-19.08650055,-23,normal,normal
0.637599966,0.167832081,0.117361025,0.047206928,0.03,841.2743576,9.303356701,8.118897426,2.285123832,26.08254017,9.254624268,49.6757297,A,339.1967497,winter,clean,-21.28989704,-16.33534656,-12.79366483,-18,caution,caution
0.811684812,0.041495852,0.071225488,0.045593848,0.03,838.9393783,12.37445976,7.703335076,2.088397549,23.0358109,7.207014042,51.06487955,A,305.937426,winter,mixed,-20.50892395,-17.47683564,-13.81788182,-18,caution,caution
0.679435527,0.196157566,0.037964807,0.056442101,0.03,834.593897,11.28273663,9.544167077,1.814259103,22.51023593,8.931168839,48.43597459,C,180.1671352,winter,clean,-18.05489383,-15.13642254,-11.2195295,-18,caution,caution
0.773106746,0.074247151,0.059845101,0.062801002,0.03,835.1339916,9.919242579,8.730825179,2.442108208,25.87805197,8.155607568,52.2516854,none,0.0,deep_winter,mixed,-3.743226893,-0.279411307,3.361740497,-23,risk,risk
0.767444208,0.164802901,0.035078171,0.00267472,0.03,838.079504,11.39947904,10.76666161,2.556424047,21.15850212,6.463666862,49.59810649,A,148.2895884,winter,clean,-13.36996871,-9.845270623,-6.48680036,-18,risk,risk
0.72617152,0.151401476,0.021606459,0.070820545,0.03,835.4943272,13.34432802,8.732876374,2.247146173,21.60975028,6.982529605,50.45446717,A,352.1296018,deep_winter,clean,-20.75090014,-16.21026917,-13.4779838,-23,risk,risk
0.762172402,0.053369235,0.057108033,0.09735033,0.03,834.5140404,10.9773716,9.522182458,2.150412763,23.56987199,6.954613903,50.54234487,A,58.53032981,winter,clean,-13.58387667,-10.97692358,-4.688447371,-18,risk,caution
0.743685771,0.168392544,0.041701454,0.016220231,0.03,838.7465798,8.752969975,9.053152551,1.847911133,24.21570641,5.239751057,48.45303076,A,101.5157074,winter,recent_change,-12.57648391,-7.977879756,-6.162150687,-18,risk,risk
0.835139484,0.013152008,0.073796032,0.047912476,0.03,831.5405314,11.09602521,9.110137792,1.853200601,23.10451195,6.381440663,50.2680077,A,397.278797,deep_winter,recent_change,-22.71825777,-19.85173472,-14.83171325,-23,risk,risk
0.5922384,0.259021576,0.052002173,0.066737851,0.03,838.6068144,9.704680122,9.241484012,2.354371712,23.64452964,5.849277438,50.38001145,C,316.8188853,deep_winter,clean,-21.60976593,-18.90884108,-15.28994217,-23,risk,caution
0.746583007,0.17371621,0.017526059,0.032174725,0.03,835.8079125,10.94305487,9.650777304,1.984823327,24.02297361,8.701089073,52.44632373,B,325.1755681,deep_winter,recent_change,-23.35547952,-18.41930553,-18.3048789,-23,caution,caution
0.818506288,0.015922759,0.075505445,0.060065508,0.03,836.9959552,11.63927232,8.510900205,1.555310681,24.99293655,7.883401634,49.35052379,A,177.8739419,winter,recent_change,-19.98663626,-17.69617319,-11.4519397,-18,caution,caution
0.503418199,0.230262552,0.194795829,0.041523419,0.03,847.5977732,8.944241463,9.399232542,2.364659047,29.20307486,7.488251875,47.89534357,A,317.1611819,deep_winter,recent_change,-10.62740312,-8.60212676,-4.983750252,-23,risk,risk
0.51796632,0.205712902,0.169057428,0.077263349,0.03,844.0854971,10.68358696,7.596766367,2.198156224,24.17374477,6.921486625,46.99527312,A,385.7450681,deep_winter,clean,-16.58443438,-11.73367061,-11.49583204,-23,risk,risk
0.779595685,0.08722252,0.056190168,0.046991627,0.03,832.3370953,11.96064117,9.823998042,2.618463363,21.19537371,7.486056301,50.54067748,none,0.0,deep_winter,clean,-2.435763888,0.036295163,3.826573465,-23,risk,risk
0.547240759,0.199104393,0.193149997,0.030504851,0.03,847.4230908,9.173867741,10.33952644,1.850703342,29.17675045,8.760053531,46.48035768,B,318.2482516,deep_winter,mixed,-14.35639548,-10.93660588,-8.95678389,-23,risk,risk
0.55761664,0.236521357,0.155795899,0.020066104,0.03,847.2184734,9.49938598,8.989757327,2.5189209,26.20439817,9.932582044,47.47283238,B,215.0497096,winter,clean,-15.16664786,-12.95201898,-6.335733659,-18,risk,risk
0.623643195,0.207519122,0.11627653,0.022561154,0.03,842.5227497,9.755449091,9.911951306,1.821323887,27.16171203,9.80758006,48.01885484,A,264.1200445,deep_winter,clean,-18.08329727,-14.06095856,-12.09087708,-23,risk,risk
0.677399118,0.210754334,0.032998732,0.048847816,0.03,833.6967641,10.31819241,9.391376048,2.263380963,22.49910888,6.51998717,51.60623125,A,245.9865734,winter,clean,-16.97739912,-12.50500622,-9.982471239,-18,risk,risk
0.475870478,0.287678843,0.115786251,0.090664427,0.03,840.5387232,9.296177771,7.450707738,2.170388362,27.62377947,6.785471038,48.28473865,A,339.1850079,deep_winter,clean,-20.03558128,-17.66691375,-14.26322774,-23,risk,risk
0.556261413,0.231040472,0.169085679,0.013612436,0.03,848.3575539,6.675656151,9.997667698,1.610877463,27.39116418,5.75077979,47.4172539,B,373.931262,deep_winter,mixed,-15.01515325,-11.76558205,-8.21826141,-23,risk,risk
0.770381905,0.095897593,0.032352957,0.071367544,0.03,834.8947312,11.5867725,8.773202232,1.802930945,22.72593194,9.077509726,52.09495435,C,303.7035753,deep_winter,mixed,-23.41958207,-19.88048065,-18.28557929,-23,caution,caution
0.6027911,0.18553975,0.13815627,0.043512881,0.03,841.360601,9.021095441,8.411313702,2.837115305,26.59988783,8.479880196,47.13979913,B,268.1617058,winter,clean,-22.36643274,-18.44080616,-16.29909041,-18,normal,caution
0.70271649,0.031284048,0.163414466,0.072584997,0.03,840.0771876,10.43574876,8.870057708,2.411339291,24.37468382,8.442519443,47.69344322,A,147.3162449,winter,recent_change,-14.95301755,-12.94017643,-7.146132006,-18,risk,risk
0.692859092,0.095607081,0.154312408,0.027221419,0.03,842.1013359,10.91666832,8.544196565,1.350082712,24.78861428,8.217532178,47.80878078,A,256.0682096,winter,recent_change,-15.93865034,-12.53941973,-8.358798,-18,risk,risk
0.592776842,0.258274581,0.03276758,0.086180997,0.03,836.4847884,10.82957136,9.066404825,2.599626696,24.39896465,9.410319205,49.50318485,A,98.58690595,winter,recent_change,-10.15347523,-6.954384441,-3.882410609,-18,risk,risk
0.744767186,0.19500005,0.016316861,0.013915904,0.03,838.7861488,10.53090725,9.717688955,2.299846291,21.42989542,8.75128581,51.03260646,C,202.2451181,deep_winter,recent_change,-17.89272725,-14.38581074,-12.70669828,-23,risk,risk
0.813581138,0.007099273,0.063713699,0.08560589,0.03,831.9201332,11.9109513,8.802733799,1.655882177,20.24081655,9.48526469,50.12221496,C,452.8710723,deep_winter,clean,-29.66569408,-26.43259049,-21.69084708,-23,normal,caution
0.756722391,0.102783178,0.070673705,0.039820726,0.03,835.8932594,11.49995285,8.877450122,1.436144201,23.47357193,5.577089309,50.07357555,A,449.9990063,deep_winter,clean,-23.65476299,-20.46400236,-18.51394745,-23,caution,caution
0.725683068,0.051208866,0.137998632,0.055109433,0.03,838.7313055,10.40214668,9.528250519,1.257521883,27.70481569,6.803330713,49.12600668,A,147.2403393,winter,recent_change,-17.74658417,-13.65564541,-11.20691911,-18,risk,risk
0.753710645,0.1333094,0.042273626,0.04070633,0.03,835.0259315,8.678117464,8.776095609,2.356554942,24.20717683,9.919147304,50.39775318,C,394.4886311,deep_winter,mixed,-24.04925258,-19.74014075,-16.45522275,-23,caution,caution
0.570958763,0.21288707,0.096141702,0.090012465,0.03,839.2373591,11.79550305,9.337087452,2.390381106,25.34067535,6.90540296,48.16907624,A,73.34140912,winter,mixed,-9.665296531,-7.357000785,-2.50461839,-18,risk,risk
0.826875531,0.052391996,0.065587707,0.025144766,0.03,832.8102312,11.30676499,10.26323596,1.718582511,21.61346717,5.581351865,49.57968033,B,406.1697593,winter,recent_change,-26.23723694,-22.50939075,-19.83923285,-18,caution,caution
0.744117646,0.101551119,0.03327023,0.091061005,0.03,832.3731074,12.46025125,9.548733118,1.746657072,22.48342169,7.238410947,51.40178988,C,428.0033971,deep_winter,recent_change,-29.27733326,-25.12421932,-22.89286807,-23,caution,caution
0.744861847,0.018391817,0.192928503,0.013817833,0.03,843.2461308,9.79227679,7.683908412,1.926439486,25.50140368,6.73581811,48.32539753,B,50.89274302,winter,mixed,-11.87833598,-8.329956061,-2.979495377,-18,risk,risk
0.473060779,0.280650696,0.147740216,0.068548309,0.03,848.9794896,9.221010552,9.576938497,2.516241519,28.03502459,5.78817717,46.86195828,A,330.6642303,deep_winter,clean,-17.42863206,-14.81386063,-12.13219576,-23,risk,risk
0.554064962,0.264921859,0.105640198,0.045372982,0.03,845.9271099,8.930267363,9.069398897,2.359496871,26.75548423,5.755317963,49.1736122,A,227.6552894,winter,mixed,-14.88481618,-11.46563982,-7.858289257,-18,risk,risk
0.704239048,0.112078108,0.074780856,0.078901988,0.03,835.3500583,9.195239955,7.686890145,1.831335843,21.4775669,8.58287778,51.05325537,B,63.57945734,winter,recent_change,-17.28615957,-12.36013958,-9.914094246,-18,risk,risk
0.72986002,0.070871019,0.13496052,0.034308442,0.03,841.4312898,11.62156688,10.3355044,2.020182005,24.00594476,5.638478885,48.49783683,C,255.1962592,deep_winter,clean,-21.86892955,-17.24907891,-13.93993792,-23,risk,risk
0.810836482,0.101675016,0.027829096,0.029659407,0.03,832.2889535,9.744041609,9.541880196,1.889229838,21.24525384,9.28205227,50.7219726,A,364.7151699,deep_winter,clean,-21.76056068,-19.24784458,-16.57832498,-23,risk,risk
0.736987276,0.018091651,0.128189336,0.086731737,0.03,837.0463551,10.18207758,9.716593736,1.951798849,22.28312997,6.718547475,49.59043242,B,253.9041314,winter,clean,-28.90997056,-26.49352167,-21.74476813,-18,normal,normal
0.558740956,0.269092598,0.119081274,0.023085172,0.03,846.3686891,8.984093625,10.47703648,2.488169485,26.84363361,5.139344904,49.81441176,B,353.2186731,deep_winter,mixed,-18.06650302,-13.22440183,-12.28271701,-23,risk,risk
0.757609524,0.06626122,0.088306294,0.057822962,0.03,835.4167198,10.64962096,9.784151118,2.303681412,24.54595697,5.676981633,49.76910767,A,403.273165,deep_winter,recent_change,-21.73006117,-18.73238104,-14.06380469,-23,risk,risk
0.560056916,0.202298694,0.168695662,0.038948728,0.03,845.5000938,9.445385638,9.630108378,1.639893787,30.5329182,5.289507935,46.14146499,C,389.8847773,winter,clean,-16.70366944,-11.77454587,-9.351989514,-18,risk,risk
0.629622652,0.161363458,0.161421479,0.017592411,0.03,844.8467015,9.462248506,8.973052129,2.063063052,27.65759921,5.325952911,48.6291449,B,400.6692396,deep_winter,clean,-18.59703213,-13.64940321,-11.38578642,-23,risk,risk
0.663719088,0.148764579,0.145201572,0.012314761,0.03,843.0946744,10.3765279,9.027203574,2.019687929,25.30272484,5.921400658,46.48042169,A,223.4609054,winter,clean,-18.29613486,-16.00009637,-10.16766776,-18,caution,caution
0.560056916,0.202298694,0.168695662,0.038948728,0.03,845.5000938,9.445385638,9.630108378,1.639893787,30.5329182,5.289507935,46.14146499,C,169.5972649,winter,clean,-12.82919266,-9.583098919,-4.251463363,-18,risk,risk
0.627645483,0.159230261,0.102144455,0.0809798,0.03,838.4843381,9.448084181,7.576411521,1.980758349,23.48220015,8.711174416,49.53640262,C,328.6997388,deep_winter,recent_change,-25.22781385,-21.20508253,-16.94564243,-23,caution,caution
0.546868114,0.18334133,0.167669186,0.072121371,0.03,844.8227081,9.671171517,8.718455344,1.770659815,26.3307058,5.53232886,47.91299393,A,62.21067608,winter,clean,-9.597608698,-7.052184091,-2.05616171,-18,risk,risk
0.703880366,0.022616395,0.178812646,0.064690593,0.03,841.1982635,9.903169697,9.612645138,2.250892443,26.34095803,5.597825182,46.81030293,A,223.9483868,deep_winter,recent_change,-15.37511182,-10.80445982,-8.030053452,-23,risk,caution
0.780822747,0.05315694,0.131150116,0.004870198,0.03,840.2500469,10.82096983,9.044001201,1.890038227,26.11870531,5.656523273,48.20854312,B,173.5756538,winter,recent_change,-23.14842714,-19.4273781,-15.79455498,-18,caution,caution
0.767553303,0.120306956,0.045725147,0.036414594,0.03,836.5439467,10.74472963,8.127359792,1.783709769,21.50885767,6.739803499,50.47014985,C,343.5405153,winter,mixed,-25.55661295,-21.50955418,-16.65866695,-18,caution,normal
0.517627086,0.247751868,0.152906525,0.051714521,0.03,845.0618285,7.38772634,8.358820223,1.514450874,27.17815867,9.233156341,48.11151632,A,79.37043028,winter,clean,-9.02927765,-6.96172628,-3.278348428,-18,risk,risk
0.725758568,0.097106491,0.118875536,0.028259405,0.03,841.1581476,9.485291418,9.545603261,2.49156594,24.33266627,9.335417237,48.94682319,A,178.1530856,winter,mixed,-15.08547071,-11.98062954,-7.361514094,-18,risk,risk
0.632459826,0.103431044,0.146127818,0.087981312,0.03,839.7829398,11.59626362,7.78927207,1.12063055,26.9294802,6.042031667,47.17418721,A,340.2482229,deep_winter,mixed,-23.25988607,-20.77006367,-16.57111547,-23,caution,caution
0.579344602,0.129862707,0.171412559,0.089380132,0.03,841.3552856,11.44947225,8.49267607,1.76904021,27.6452499,6.19128156,46.65474363,B,462.5685501,deep_winter,recent_change,-22.11562816,-17.44298604,-14.79730375,-23,risk,risk
0.563290592,0.198385102,0.129727883,0.078596422,0.03,840.8279951,9.657828948,8.573995811,2.544341348,24.4277452,5.747535546,48.9308848,A,434.5617616,deep_winter,recent_change,-20.82876368,-17.96705624,-13.68418277,-23,risk,risk
0.61537447,0.141216065,0.14841183,0.064997635,0.03,839.6085036,8.151590845,8.010143912,2.309128816,26.19124354,8.666955265,46.86127136,A,88.54182573,winter,mixed,-12.59994572,-7.781861584,-4.226432164,-18,risk,risk
0.600386024,0.158641114,0.17296843,0.038004432,0.03,844.4972167,9.265004006,8.28932274,2.124649694,28.89776303,9.174703894,48.07413418,C,253.9498263,deep_winter,clean,-16.74118267,-14.36887637,-8.397115136,-23,risk,risk
0.659026349,0.139784402,0.153950545,0.017238705,0.03,843.3206824,8.939340067,9.048883171,2.200030685,27.64391766,6.725771808,49.17322365,B,88.56728173,winter,clean,-13.95203,-10.24912259,-6.764715002,-18,risk,risk
0.511159439,0.281362321,0.083882296,0.093595943,0.03,841.7656591,10.7876621,10.09430096,2.32863817,22.55417234,5.051485573,49.12880418,B,387.4172624,deep_winter,clean,-25.36538478,-23.2405773,-16.75205527,-23,caution,caution
0.707383326,0.122062344,0.122443773,0.018110557,0.03,840.7920287,11.38911997,9.262194997,2.029662834,25.45175885,8.309985039,50.48603615,B,395.7375788,deep_winter,clean,-26.17316234,-23.74218542,-18.47504265,-23,caution,caution
0.709193159,0.117534929,0.131467793,0.011804119,0.03,843.1816641,10.02679237,9.175296889,2.582917,24.38549687,9.485371366,48.89223065,A,315.0278402,deep_winter,clean,-19.91933943,-15.89105251,-13.30174971,-23,risk,risk
0.795902482,0.10775736,0.008676761,0.057663397,0.03,833.3710343,11.20490714,10.13388534,2.009414452,22.03169494,8.219169402,52.06724035,none,0.0,deep_winter,clean,-4.896865072,-0.051206173,2.45334028,-23,risk,risk
0.742662701,0.009264463,0.16829093,0.049781906,0.03,840.9000112,10.36119283,8.280226999,1.574219608,25.77987101,7.967754018,48.65506982,B,126.3167101,winter,recent_change,-17.81193763,-13.78624853,-9.842808983,-18,risk,risk
0.63151273,0.18418736,0.115894996,0.038404914,0.03,840.6509133,9.025386497,8.8910268,2.685897628,27.61181947,5.558772583,48.71880212,B,432.999733,deep_winter,clean,-24.39751354,-20.94348542,-18.76771046,-23,caution,caution
0.481655488,0.252232427,0.196171355,0.03994073,0.03,849.2635776,8.542612836,8.83307822,2.646572511,29.91427795,8.467884944,45.04980157,B,151.5798699,winter,mixed,-11.19294973,-9.036247508,-3.939521971,-18,risk,risk
0.826487029,0.034494807,0.053261721,0.055756442,0.03,832.1395856,10.56319076,9.723241685,1.934711973,25.60771655,9.222039892,50.13341558,A,332.6479626,deep_winter,mixed,-22.84693341,-19.11776541,-16.96543061,-23,risk,risk
0.835139484,0.013152008,0.073796032,0.047912476,0.03,831.5405314,11.09602521,9.110137792,1.853200601,23.10451195,6.381440663,50.2680077,A,192.0535865,deep_winter,recent_change,-18.52781283,-15.25738147,-13.12035802,-23,risk,risk
0.789566482,0.070471498,0.077176981,0.032785039,0.03,835.8116683,10.73643805,10.03252126,1.621048221,23.66345687,6.245780206,50.14812216,A,207.628262,winter,clean,-18.358005,-14.84664061,-13.1703371,-18,caution,caution
0.646775917,0.166943868,0.115191492,0.041088723,0.03,841.9119502,8.590782738,9.806833258,1.510235111,26.22576848,8.490137316,48.19112188,A,338.5757504,deep_winter,mixed,-17.28798243,-14.71462177,-10.67805439,-23,risk,risk
0.572673679,0.217960879,0.14709268,0.032272762,0.03,845.6331447,8.709956773,10.18853499,1.490978115,24.07456933,7.338933464,45.16077403,B,432.7758208,winter,clean,-26.61594011,-23.53213251,-18.91329625,-18,normal,normal
0.688704686,0.114648284,0.105242815,0.061404216,0.03,838.7289714,10.07683741,8.528175417,1.932945063,22.21905486,9.064822453,48.96177162,A,89.3806263,winter,clean,-14.57045946,-11.58657985,-6.73477991,-18,risk,risk
0.621355327,0.160446347,0.112826893,0.075371433,0.03,840.8477501,9.578745843,9.580661538,2.424220897,26.22718798,7.981310422,47.70497875,C,248.3182044,deep_winter,recent_change,-20.60062457,-16.95768814,-14.41146047,-23,risk,risk
0.552194715,0.192561169,0.179022341,0.046221774,0.03,845.0408045,8.932072922,8.838289719,2.420994165,27.04741641,7.048294003,45.95152221,C,71.54281369,winter,recent_change,-7.712834569,-3.344687363,-1.645120561,-18,risk,risk
0.439636355,0.24689614,0.186280379,0.097187125,0.03,846.6443611,9.278472454,8.489169084,2.69493776,26.30043315,7.056526489,46.22196243,A,358.1596484,deep_winter,recent_change,-13.94012037,-9.051765023,-8.734273758,-23,risk,risk
0.669050984,0.229823391,0.05842198,0.012703645,0.03,838.8291928,10.63137849,10.40334052,2.715061265,25.55188662,8.166421133,49.39236007,B,191.6222509,winter,recent_change,-17.31145499,-15.11418422,-9.469689746,-18,risk,risk
0.755747512,0.010767779,0.141995584,0.061489125,0.03,835.8239126,10.51152493,6.947506746,1.841368036,25.51573708,6.879771382,47.41748582,A,90.43258305,winter,recent_change,-17.86883574,-13.79145642,-10.12856625,-18,risk,risk
0.604064988,0.230631315,0.091861704,0.043441993,0.03,843.1142443,8.886415884,8.16538822,2.052170707,27.23581846,8.241883625,48.05001123,C,489.8027341,deep_winter,clean,-25.50831406,-21.289987,-17.4171351,-23,caution,caution
0.579772258,0.222294868,0.112380373,0.055552501,0.03,842.6998701,11.17702962,9.022165182,2.515142385,24.46208733,5.293465949,49.02997852,B,317.1982744,winter,clean,-23.75760391,-20.11267545,-14.85933246,-18,normal,normal
0.506036288,0.204904979,0.164204609,0.094854124,0.03,842.0681759,9.850540297,9.06669528,2.299029864,26.70536619,5.560334098,48.75960633,C,138.5976538,winter,clean,-12.10272711,-8.359371531,-6.933699128,-18,risk,risk
0.593393824,0.233464705,0.141856399,0.001285071,0.03,845.011351,9.096829588,9.776100807,2.317081057,25.69912539,5.310074788,47.79927855,C,350.3567262,deep_winter,clean,-19.34836529,-15.56782311,-11.54295875,-23,risk,risk
0.409951544,0.29749133,0.171117784,0.091439343,0.03,846.1747025,9.299933095,8.76107593,2.59054787,28.20001174,7.143908064,46.28909825,B,142.5537855,winter,recent_change,-12.51468077,-8.942356425,-4.384405105,-18,risk,risk
0.728424619,0.096866106,0.05513059,0.089578685,0.03,832.1977689,11.09678565,9.568074777,1.745174579,22.10541983,7.544615407,51.17031814,B,485.4469998,deep_winter,recent_change,-27.1289215,-24.12149967,-18.77115427,-23,caution,caution
0.672258443,0.194789274,0.030675472,0.07227681,0.03,836.723291,9.650019022,9.187807654,2.413893302,21.65459353,8.676516734,51.47982975,A,319.3217192,deep_winter,recent_change,-20.63850284,-18.44194899,-13.27541765,-23,risk,risk
0.654776957,0.200716642,0.101098744,0.013407657,0.03,840.5216223,11.10133101,9.777415204,2.07992447,26.44710265,8.71766868,51.35447841,none,0.0,winter,mixed,-0.360252432,4.364230548,7.306162673,-18,risk,risk
0.727209683,0.109492725,0.105102789,0.028194803,0.03,841.0071975,9.609122475,8.76955272,1.780263869,27.25568893,6.390442947,49.89268195,C,478.4955055,deep_winter,clean,-26.87903418,-22.84794917,-18.30077418,-23,caution,caution
0.567192516,0.25928908,0.120574072,0.022944332,0.03,842.8013688,8.882992959,10.48637801,2.46552334,26.32701144,7.573883187,48.57637457,C,135.8963933,winter,recent_change,-11.68800989,-8.383146196,-5.108725232,-18,risk,risk
0.766204486,0.093582007,0.096065182,0.014148325,0.03,836.6887256,9.568539618,9.833721784,1.960571974,24.17423602,7.561510254,49.84649735,A,324.8680294,deep_winter,clean,-19.7497485,-15.84701344,-11.68014841,-23,risk,risk
0.695057582,0.229562745,0.02933483,0.016044844,0.03,837.5948053,9.315191779,10.02834674,2.511589554,24.89448835,5.058215624,50.16990148,C,277.1623718,winter,clean,-18.74767613,-16.06358407,-13.43758073,-18,caution,caution
0.468109924,0.295796315,0.152023454,0.054070308,0.03,845.6089428,9.858112898,8.882587015,2.188085826,28.26035857,5.03234877,46.40596279,B,415.9422044,deep_winter,mixed,-15.32499784,-10.40620875,-6.884415489,-23,risk,risk
0.55350192,0.150983136,0.171004545,0.094510398,0.03,842.9586562,10.44749671,8.248864642,1.420605554,25.6352353,9.822213394,48.87048276,A,229.6810141,winter,recent_change,-17.4247066,-12.97268306,-10.39876427,-18,risk,risk
0.717570069,0.008523339,0.178535988,0.065370604,0.03,841.0653273,10.1369811,7.811430782,1.459038527,24.06206495,9.600656719,46.594064,C,293.7815638,winter,recent_change,-21.45026181,-19.36485764,-13.30985357,-18,caution,caution
0.710714284,0.183145816,0.049784483,0.026355417,0.03,837.576673,9.069818363,10.43977192,2.337839109,24.69938332,8.127817129,49.86419699,A,382.0161413,deep_winter,recent_change,-17.10608881,-14.33869215,-10.69789273,-23,risk,risk
0.786337497,0.02761562,0.132681111,0.023365771,0.03,839.3871358,10.77929227,8.066274604,2.021136128,24.37634072,6.091434601,46.85130692,C,263.2283459,winter,clean,-25.47938684,-21.55469343,-19.23057569,-18,normal,normal
0.734447705,0.175117253,0.01796111,0.042473931,0.03,834.0634734,9.914443269,9.931750598,2.395116829,20.19893602,7.070033895,52.18349701,A,232.4542957,deep_winter,clean,-17.98180515,-13.00891096,-11.96933312,-23,risk,risk
0.624368637,0.235618267,0.093705634,0.016307462,0.03,843.3595833,10.1090871,8.424858057,1.489458369,25.41512353,5.6944606,49.96741515,A,415.2848574,deep_winter,clean,-19.4398997,-16.8305014,-11.30207627,-23,risk,risk
0.625423881,0.188986628,0.057720306,0.097869186,0.03,837.3256167,9.742842469,9.935626519,1.83822319,25.27321758,7.45364991,51.48595776,A,277.772652,winter,clean,-21.78226531,-18.32131822,-13.43740247,-18,caution,caution
0.567192516,0.25928908,0.120574072,0.022944332,0.03,842.8013688,8.882992959,10.48637801,2.46552334,26.32701144,7.573883187,48.57637457,C,311.8929929,winter,recent_change,-20.1776888,-15.40892995,-13.97132051,-18,caution,caution
0.677605867,0.062762738,0.153722646,0.07590875,0.03,839.0447625,9.137876331,8.538399077,1.89059323,24.97853057,5.732056604,48.368224,C,328.3751977,winter,mixed,-19.77017142,-14.86271899,-12.86378059,-18,caution,normal
0.796157982,0.034866577,0.083537717,0.055437725,0.03,837.8608474,10.54777193,8.594709043,2.008835292,20.01544203,9.838017736,50.87051055,C,249.7227037,winter,recent_change,-24.32385065,-20.48664602,-17.43756474,-18,caution,caution
0.634639948,0.237055791,0.007463261,0.090841,0.03,835.3732177,10.27092499,10.34858129,1.822033464,23.45350479,8.295690372,50.83352256,B,324.9290646,winter,clean,-24.61681743,-21.12983271,-18.84452063,-18,normal,normal
0.721904477,0.109721219,0.112142589,0.026231715,0.03,839.0642498,9.28436281,8.361466324,2.188816753,25.52229163,5.592073891,49.67611732,A,274.9412267,winter,recent_change,-18.58470319,-15.64147808,-10.74736889,-18,caution,caution
0.567342749,0.165421196,0.143298705,0.09393735,0.03,839.793811,10.4103848,9.023727448,2.115842041,22.44783591,6.620450878,45.79695819,A,132.5048003,winter,clean,-16.1446607,-12.57880612,-10.66917005,-18,risk,risk
0.651696293,0.020284919,0.19949883,0.098519957,0.03,838.5505835,11.28859445,8.183661918,1.931573388,25.07354075,7.75048885,46.61658097,A,364.2804069,deep_winter,recent_change,-19.45067879,-15.31886338,-13.89960567,-23,risk,risk
0.67705408,0.187507162,0.064668319,0.040770439,0.03,839.9632892,11.30679651,9.378739219,3.073643624,25.26056273,6.599696614,49.3150764,C,94.17271508,winter,clean,-11.53157855,-8.660653193,-5.407946195,-18,risk,risk
0.670273462,0.097211564,0.175133626,0.027381348,0.03,842.9406118,9.2980358,8.613283648,1.769894585,27.77561958,5.31491646,46.88760182,A,232.7303614,winter,recent_change,-14.12641069,-11.94987652,-8.446894586,-18,risk,risk
0.705634202,0.04265444,0.139806733,0.081904625,0.03,838.040477,10.62717755,9.363751454,2.233953857,23.86164527,5.88216919,51.31407526,C,364.3615369,deep_winter,clean,-28.86309903,-25.88915991,-20.1359474,-23,normal,normal
0.572673679,0.217960879,0.14709268,0.032272762,0.03,845.6331447,8.709956773,10.18853499,1.490978115,24.07456933,7.338933464,45.16077403,B,183.3189566,winter,clean,-21.71806231,-18.10758967,-16.05493347,-18,caution,caution
0.479632785,0.23387494,0.161563957,0.094928317,0.03,842.5418286,9.94317527,9.234316582,2.537008178,24.77012555,5.351911687,47.3926061,A,320.2408305,winter,clean,-15.65569357,-12.65452164,-8.254681153,-18,risk,risk
0.679800945,0.05844971,0.167877211,0.063872134,0.03,841.1938809,10.52207409,7.266314225,1.968883768,27.74196005,6.438730449,48.33448335,C,182.015093,winter,clean,-18.30987363,-15.51838822,-12.56432,-18,caution,caution
0.831333666,0.064367358,0.012690552,0.061608424,0.03,830.8407742,10.50529262,9.618945096,1.723299724,23.44966472,6.725584786,52.11752056,C,395.7240041,deep_winter,recent_change,-27.39016272,-22.60935472,-21.32380032,-23,caution,caution
